epoch,acc,loss
9,0.5763165635755602,37363.078125
19,0.6579946328460963,22341.076171875
29,0.6991736896494541,15958.6728515625
39,0.7167161223826766,13255.05859375
49,0.7258043162255867,11782.34765625
59,0.7357171485492463,10631.4521484375
69,0.7453285924528182,10001.2158203125
79,0.7528660140952179,9469.9794921875
89,0.762794209546738,9057.130859375
99,0.7705186998636748,8617.4150390625
109,0.7726089889661112,8511.6103515625
119,0.7618231694946118,8644.4755859375
129,0.7705846709421348,8752.89453125
139,0.779047043253079,8561.35546875
149,0.7847548971099697,8211.3466796875
159,0.788331342904562,7992.5791015625
169,0.7805526297834116,7659.68994140625
179,0.7812186665618359,7818.36328125
189,0.7822674259666683,7670.775390625
199,0.7807229797599827,7735.08984375
209,0.7894569179486971,7295.353515625
219,0.790126117724034,7217.65673828125
229,0.7867087254884684,7093.0302734375
239,0.7834937650553004,7112.34033203125
249,0.7707188723825635,6845.66748046875
259,0.7916136299862951,6869.04150390625
269,0.7824802504732069,6966.59033203125
279,0.7824300943793093,7015.52978515625
289,0.7871980862964966,7148.994140625
299,0.7876228315961702,6691.85302734375
309,0.7899620937412877,6612.82568359375
319,0.7897058909913781,6400.7490234375
329,0.7932629069477938,6762.10888671875
339,0.7971886379728624,6747.90625
349,0.7922462293687879,6834.3857421875
359,0.7926601301076187,6731.41552734375
369,0.7941503535100907,6563.173828125
379,0.7962424500393341,6407.9150390625
389,0.7899051597968633,6273.353515625
399,0.7873345470204343,6344.90478515625
409,0.7818485548041179,6350.35986328125
419,0.7847232671408451,6424.83935546875
429,0.7929470591132493,6217.85205078125
439,0.7915219030758337,6130.84326171875
449,0.7959229873511754,6173.6689453125
459,0.8018703252600097,6652.38232421875
469,0.7921748360099065,6293.6171875
479,0.792717064052043,6120.18212890625
489,0.7920180417343887,6076.87060546875
499,0.7891717963698737,6490.04833984375
