epoch,acc,loss
9,0.14216288642804173,3395219.5
19,0.14216288642804173,3261130.75
29,0.17793985075699648,3164404.75
39,0.22294084772380904,3025700.25
49,0.2241795449224722,2948928.5
59,0.23948584884731744,2907103.5
69,0.2432518812899664,2883095.75
79,0.2551573528838279,2863438.0
89,0.2594235320818338,2835666.0
99,0.278513065247256,2779777.75
109,0.2507417158180048,2762762.25
119,0.28598191137289575,2755990.5
129,0.26086492416230384,2739466.5
139,0.29200420113405234,2754791.0
149,0.3038556085946819,2725391.25
159,0.31112912934287956,2717105.0
169,0.2813402219732568,2715051.0
179,0.3202483478405052,2708573.75
189,0.3188040428884362,2693897.5
199,0.3099847823691202,2691477.5
209,0.32190374057998483,2701317.75
219,0.3137772123554468,2691956.25
229,0.33726602047979637,2673219.75
239,0.3393069117654837,2672144.25
249,0.31595592409548895,2654488.75
259,0.3548523660358473,2646436.5
269,0.32971143322881696,2636349.75
279,0.32811796131470955,2638769.75
289,0.340339440089722,2626948.0
299,0.3649263587667924,2630406.5
309,0.3215995112379426,2649362.0
319,0.3134719470181165,2631574.5
329,0.3500910612306716,2626935.5
339,0.37223634554035556,2610372.25
349,0.38337806981754674,2605291.25
359,0.36772926535055456,2602443.75
369,0.3300813690257003,2610974.0
379,0.332140938027964,2604149.5
389,0.36312236619391647,2585158.75
399,0.38134771578024584,2583762.0
409,0.37989582756782425,2585018.0
419,0.3486191597109508,2585709.0
429,0.36717909843223373,2585413.5
439,0.4031559060557704,2565216.0
449,0.3504909974278365,2568777.5
459,0.3751891096416087,2565636.0
469,0.41614827157190265,2559762.25
479,0.35699495981473917,2587179.5
489,0.34935999286721825,2557605.5
499,0.3482281231739872,2565107.5
509,0.36602503028937233,2564710.75
519,0.3828890208479927,2562709.5
529,0.39423505557872335,2543056.5
539,0.41602624101853375,2542321.0
549,0.39875981325660614,2543154.25
559,0.3733134771567185,2535850.75
569,0.4010079281104634,2529585.75
579,0.398878428479362,2532512.25
589,0.36174179090701375,2528130.0
599,0.42660634573962924,2526717.0
609,0.39960760540409623,2527944.75
619,0.38237951718576163,2520638.5
629,0.42265728638769623,2535868.5
639,0.3988655031723494,2544006.25
649,0.37741476018101555,2528678.5
659,0.39644257990191906,2522909.5
669,0.4202273531032288,2524032.25
679,0.37790457031719393,2533323.0
689,0.3949906796782265,2536128.5
699,0.41377159625831084,2514920.5
709,0.3973977071596312,2514662.5
719,0.3957703248392263,2514821.5
729,0.44905116448743,2504160.75
739,0.3950819184033009,2527341.5
749,0.37580815641478094,2512172.75
759,0.38401270927749204,2522232.0
769,0.4212743308370099,2507418.25
779,0.42428928966383134,2505661.5
789,0.38749787513408634,2515868.5
799,0.38169520452648176,2503699.0
809,0.4159298596953817,2500871.0
819,0.44240030264966557,2492441.5
829,0.4209256761344506,2499345.25
839,0.3903272782566994,2494644.5
849,0.3908015000801889,2505331.0
859,0.42343890559673425,2489543.75
869,0.4411642296648007,2491937.5
879,0.4036247307139372,2504883.5
889,0.38773875266917013,2498522.75
899,0.39937733247381707,2503609.25
909,0.4367026450005931,2506348.25
919,0.4282931002366382,2488768.5
929,0.43354595336076823,2483533.25
939,0.4006914764237812,2486703.25
949,0.39835115537541804,2482005.75
959,0.44240915112289225,2491584.75
969,0.4516370837883359,2475890.0
979,0.436059726068102,2482706.0
989,0.41967534363489356,2494967.75
999,0.40376038939867454,2486645.0
1009,0.3986910926341652,2482270.5
1019,0.4407433209003774,2471843.5
1029,0.4459523138901979,2477688.25
1039,0.4035399456392298,2503526.0
1049,0.3873932224696871,2480559.0
1059,0.3765555791494822,2490013.5
1069,0.39016513211230486,2479245.0
1079,0.3897286674954585,2475121.0
1089,0.39764965336981717,2479752.75
1099,0.4166595807398841,2466789.0
1109,0.44383624670575217,2462904.0
1119,0.43616686738467414,2469067.5
1129,0.410347655732362,2463187.75
1139,0.42958031821795717,2473050.5
1149,0.4446734875276585,2471860.5
1159,0.4243666535054927,2476809.5
1169,0.39381385346658726,2460012.5
1179,0.4149302100804503,2469643.5
1189,0.45040880767429853,2456906.5
1199,0.4430004494943528,2462601.25
1209,0.42776793816387015,2466594.0
1219,0.4110930764213415,2460968.25
1229,0.4164587359327044,2467911.0
1239,0.4383778591271387,2459036.5
1249,0.4296077856411515,2454766.5
1259,0.3974865780694942,2453287.5
1269,0.42908867673958256,2463135.5
1279,0.44471459387760337,2454802.25
1289,0.41504105062318236,2456614.0
1299,0.40959062043696065,2454892.5
1309,0.4447516549260886,2447554.5
1319,0.4230502530250243,2464194.0
1329,0.4022434769101455,2457675.5
1339,0.4395189762147094,2452763.0
1349,0.4570939007950007,2447610.0
1359,0.42359037710947456,2455116.25
1369,0.4114877844987038,2455573.75
1379,0.4408391017605058,2452588.0
1389,0.4482424764005056,2456634.75
1399,0.41087705432083915,2452116.5
1409,0.4030804589017911,2446032.25
1419,0.45286388501912944,2438605.75
1429,0.45036349188452024,2448005.5
1439,0.41414833005051443,2447778.5
1449,0.41246532572499783,2445115.0
1459,0.445699421801121,2444916.0
1469,0.43661224057515324,2439841.5
1479,0.4197804934299423,2440880.0
1489,0.43741697462572937,2441974.5
1499,0.43429503517178103,2435597.5
1509,0.44778048141556587,2442333.5
1519,0.4364620691704015,2439605.75
1529,0.43308168561242555,2448406.75
1539,0.4308247986387156,2440075.25
1549,0.4297744961643116,2436532.5
1559,0.44381662967854363,2432312.5
1569,0.4387649426273391,2435377.0
1579,0.43495542825824907,2430938.0
1589,0.4458053888772843,2431566.25
1599,0.42909424243990985,2429895.0
1609,0.42095688557394945,2447862.75
1619,0.44264675887934113,2434795.0
1629,0.4150396492077277,2451485.0
1639,0.4453857680292924,2432342.75
1649,0.411179848964761,2432766.75
1659,0.45570756431888365,2429628.0
1669,0.40052978436961556,2430288.75
1679,0.45659287648628333,2434016.5
1689,0.4303513904319523,2436753.5
1699,0.44969228317077126,2442374.25
1709,0.4433074847708414,2442287.5
1719,0.40979088643245604,2435947.0
1729,0.4483832729623005,2433350.25
1739,0.4268659210307384,2432878.5
1749,0.4405221063442722,2433535.75
1759,0.4423949103286919,2431260.5
1769,0.40863064161306034,2439178.75
1779,0.447699070318457,2435812.5
1789,0.44127745843444854,2435535.5
1799,0.4218839457348853,2425826.5
1809,0.45973175879842115,2432445.5
1819,0.4461534583001452,2426609.0
1829,0.4331869170570328,2428857.0
1839,0.44866879940776777,2421309.75
1849,0.4261480437200211,2420797.5
1859,0.44780530251455736,2423713.0
