,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",2000,0,0.2920002174855474,0.1689552604703975,0.04389656360884358,0.0791483934063063,0.6521740153164717,2238.34814453125
0,yelp,"['gcn', 4, 512]",2000,0,0.25944624867355615,0.15146914795227814,0.03770627150858255,0.07027082921269545,0.47274314051115285,1958.76806640625
0,yelp,"['gat', 4, 512]",500,0,0.5937167119498205,0.4439809466853286,0.036105996430522265,0.11362976883396958,0.32056260036546874,3710.35595703125
