,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,ogbn-products,"['graphsage', 3, 128]",500,0,0.40803560439986414,0.28528779925722064,0.036537441581186623,0.08621036356145687,0.7910998689163709,3163.5390625
0,ogbn-products,"['gcn', 3, 128]",500,0,0.41906017293833725,0.2847918674199268,0.03749910219751223,0.09676920332089822,0.7354473900982833,2953.34521484375
0,ogbn-products,"['gat', 3, 128]",500,0,0.4728166532034826,0.28603026361176465,0.06297077939967917,0.12381561019203878,0.7621272690549101,4663.67041015625
