epoch,acc,loss
9,0.5509167946550775,35360.8203125
19,0.6263809305627288,16251.189453125
29,0.6733455605756835,10421.0283203125
39,0.6974751603074614,8334.26171875
49,0.7105785528023927,7287.958984375
59,0.7217235983518075,6650.18408203125
69,0.7300088428356538,6200.544921875
79,0.7394675591740241,5823.21923828125
89,0.745962999262118,5526.1748046875
99,0.7543774747626736,5246.5556640625
109,0.7600771951989321,5082.79150390625
119,0.7552337432125475,4995.67578125
129,0.7633630971342796,4827.88623046875
139,0.7678807604386806,4806.27685546875
149,0.76676648181209,4553.65380859375
159,0.7748538130605565,4530.18359375
169,0.7731141647587018,4463.36572265625
179,0.7731566392886691,4511.03857421875
189,0.7808607960540258,4374.4208984375
199,0.7701983334621125,4419.353515625
209,0.7666435767892057,4310.5
219,0.7736347036791528,4230.59814453125
229,0.7836419740534845,4189.47900390625
239,0.7780719364906369,4042.450927734375
249,0.7785644602955776,4034.044677734375
259,0.7845750581426612,3825.284912109375
269,0.7923067781668264,3781.176025390625
279,0.7934572053295594,3877.0673828125
289,0.788205726741467,3904.403564453125
299,0.7918296174897462,3852.176025390625
309,0.7911396323061275,3735.6005859375
319,0.7868085858195619,3796.21435546875
329,0.7822601962594399,3909.916015625
339,0.7872599906646406,3692.345458984375
349,0.7865374717984936,3566.510498046875
359,0.7840807269109132,3649.8642578125
369,0.7854991050978021,3716.622802734375
379,0.7884063511170576,3795.9853515625
389,0.7964991046459454,3693.4794921875
399,0.7976106721323253,3565.5703125
409,0.7899661604516036,3621.738525390625
419,0.7963093248311977,3587.02490234375
429,0.7932687810849169,3527.01953125
439,0.7859057761294045,3499.66796875
449,0.7941878576163384,3445.06640625
459,0.796699729021536,3500.06787109375
469,0.7897506248048544,3488.76611328125
479,0.7844146490135291,3458.057861328125
489,0.7920487679901098,3426.835205078125
499,0.7949474287320314,3559.279541015625
