epoch,acc,loss
9,0.0,2378524.5
19,0.0,2443351.75
29,1.608661030990855e-05,2272402.5
39,0.00019302224581383,2168905.0
49,0.0005146390691465836,2118336.75
59,0.002426014588220173,2093065.5
69,0.009825729328361791,2076531.75
79,0.025522262582681664,2061041.375
89,0.04981438787073581,2040267.5
99,0.0838066773915629,2008468.75
109,0.11292004289799809,1966565.5
119,0.127177533101457,1922707.25
129,0.13833009822951592,1875739.25
139,0.15084745762711863,1818367.75
149,0.16915422885572137,1753563.75
159,0.18192722910835665,1693018.125
169,0.1902835157658617,1634181.75
179,0.21390225778000013,1570889.25
189,0.23356440609262608,1511620.5
199,0.25521156387368193,1461499.25
209,0.27297250607949186,1419574.5
219,0.29003534307608886,1384777.75
229,0.2895129829547324,1347156.25
239,0.3127131464909357,1320226.625
249,0.3190756909006138,1301863.0
259,0.3144214429167311,1271545.875
269,0.3336719050653275,1253425.25
279,0.33885784876247094,1230795.75
289,0.34301213704486083,1219457.625
299,0.35255017731484056,1199631.875
309,0.36322359564312817,1183104.625
319,0.3637929665308516,1181229.75
329,0.3603967467261007,1164681.25
339,0.3764769745770379,1151922.0
349,0.37650469604082987,1140891.0
359,0.38494455984144654,1126176.5
369,0.380266856045788,1112826.75
379,0.39064767024237096,1106161.625
389,0.38367106347401914,1099350.75
399,0.3882050701270214,1092604.125
409,0.3983678652900919,1083669.75
419,0.3868654712015203,1079324.625
429,0.4054659367891984,1073533.5
439,0.3949177007288431,1062453.125
449,0.392884174141065,1057141.875
459,0.41858142991682834,1054370.125
469,0.3924553825707233,1049387.25
479,0.4133088473587555,1049615.5
489,0.39243205566680256,1056305.25
499,0.31137663851597497,1277031.25
509,0.35020115626697923,1225581.75
519,0.3580635920939559,1186636.0
529,0.36074345082853354,1158584.875
539,0.3691790424285827,1132336.75
549,0.37408688500798226,1110853.375
559,0.38043517482769823,1095041.25
569,0.3862498954886949,1081985.375
579,0.3889352868187458,1071480.375
589,0.3926802732412621,1062580.5
599,0.3997596210496548,1053784.25
609,0.39878814416823966,1044884.6875
619,0.4062640710614185,1038508.125
629,0.40263726940095806,1031316.875
639,0.40764607073668935,1027806.75
649,0.4153442213380217,1023040.75
659,0.4078650301711752,1016944.75
669,0.40866047838387626,1018003.5
679,0.40820354700630107,1015862.75
689,0.41735691152446186,1016827.875
699,0.4104864631521225,1012698.75
709,0.40889469631565445,1006093.125
719,0.418601699559822,1008380.5625
729,0.41335832537779116,999545.6875
739,0.4081001627996861,998412.125
749,0.41801055839207135,999080.75
759,0.4171379288389296,994924.625
769,0.40889383641902977,992345.375
779,0.414834000197446,992332.75
789,0.4238903834181503,990633.25
799,0.41025130338000115,989641.9375
809,0.41237017263687975,987163.0625
819,0.42411456993396796,988651.25
829,0.41429996325266427,985972.125
839,0.4090764911126513,982975.125
849,0.41459470150903444,986453.25
859,0.41815360744763375,982424.75
869,0.41394803330629776,981739.875
879,0.41317967179391274,987935.8125
889,0.41549222014035175,990135.125
899,0.41276172651772136,987003.625
909,0.41326030085022897,983424.4375
919,0.41271716185319246,981639.75
929,0.41288648951833407,982097.125
939,0.4151791432330783,980156.625
949,0.41270417422867517,972900.4375
959,0.4133851140245861,976061.8125
969,0.4108777629858134,976222.8125
979,0.4118603427101,971456.875
989,0.41374803057711385,971623.375
999,0.41702236540631077,972599.9375
