,dataset,model,epoch,datatype,pipeline,fixed synchro,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",100,fp32,False,NA,0,0.44501246130743694,0.3365186147911604,0.019355216691660328,0.0891386298246162,0.42704623304075334,5138.634765625
0,yelp,"['graphsage', 4, 512]",100,fp32,True,NA,0,0.35331849164740986,0.22832075385160225,0.02917790135671926,0.09581983643908835,0.4315477304584004,5656.41796875
0,yelp,"['graphsage', 4, 512]",100,int1,False,NA,0,0.11607994866925617,0.022615909576416016,0.012605198594026788,0.08085884049881337,0.4164684064114453,4966.65576171875
0,yelp,"['graphsage', 4, 512]",100,int1,True,NA,0,0.09932575946630434,0.000460203303847202,0.013287860293721044,0.08557769586873609,0.43089651718701255,5486.880859375
0,yelp,"['gcn', 4, 512]",100,fp32,False,NA,0,0.43545184579006463,0.3299362215884896,0.02395723864089611,0.0815583855606789,0.2909299316391825,4426.20751953125
0,yelp,"['gcn', 4, 512]",100,fp32,True,NA,0,0.36415800937386444,0.23026150880857957,0.03360143927640693,0.10029506128887794,0.30394542644307315,5232.73681640625
0,yelp,"['gcn', 4, 512]",100,int1,False,NA,0,0.12218967981116716,0.028027614881826,0.012821103251257609,0.08134096167808354,0.2777815142198309,4255.57080078125
0,yelp,"['gcn', 4, 512]",100,int1,True,NA,0,0.10226945544398108,0.000494837760925293,0.01285458997238514,0.08892002771067065,0.2757347195406666,4599.0771484375
0,yelp,"['gat', 2, 256]",100,fp32,False,NA,0,0.20258871621863786,0.14634482527888099,0.01982128342916799,0.036422607510588886,0.29077085582291556,2024.42041015625
0,yelp,"['gat', 2, 256]",100,fp32,True,NA,0,0.1521915225095527,0.08474065813907357,0.022104121917902037,0.045346742452577096,0.2930905572415007,2373.94384765625
0,yelp,"['gat', 2, 256]",100,int1,False,NA,0,0.06362671907557997,0.010914492052654887,0.01753533163736033,0.03517689538556476,0.28997250827081683,2033.68017578125
0,yelp,"['gat', 2, 256]",100,int1,True,NA,0,0.057528786881025445,0.0002725179805312046,0.017060473907825557,0.04019579499266868,0.22802763349719052,2343.4501953125
