,dataset,model,epoch,datatype,pipeline,fixed synchro,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,ogbn-products,"['graphsage', 3, 128]",150,fp32,False,NA,0,0.8198579959286988,0.6190945956543201,0.04774959214771067,0.15301380812666798,0.7832556365734622,6881.5380859375
0,ogbn-products,"['graphsage', 3, 128]",150,fp32,True,NA,0,0.6945167097426553,0.1479458645099902,0.3813098314154239,0.1652610138172413,0.7720626942136586,7256.30615234375
0,ogbn-products,"['graphsage', 3, 128]",150,int1,False,NA,0,0.29700541132279024,0.12566947573013887,0.02296435013982176,0.1483715854528296,0.7841783279584978,6918.041015625
0,ogbn-products,"['graphsage', 3, 128]",150,int1,True,NA,0,0.2227490385070102,0.001389221380685122,0.061028178411585685,0.16033163871473938,0.7687519401597133,7758.70556640625
0,ogbn-products,"['gcn', 3, 128]",150,fp32,False,NA,0,0.7410643646735271,0.5468774205855741,0.05602013791790445,0.13816680617004856,0.7300228503934091,5169.27001953125
0,ogbn-products,"['gcn', 3, 128]",150,fp32,True,NA,0,0.6145625223640268,0.1306091428713034,0.32977177350575687,0.15418160598696645,0.725937613952612,6693.74072265625
0,ogbn-products,"['gcn', 3, 128]",150,int1,False,NA,0,0.282179131762672,0.12186416778855651,0.02458860491978303,0.13572635905433245,0.7335676662188767,5775.44482421875
0,ogbn-products,"['gcn', 3, 128]",150,int1,True,NA,0,0.21178059905539942,0.002092801887570447,0.055997863070655414,0.15368993409717358,0.7220200163481755,6356.06689453125
0,ogbn-products,"['gat', 3, 128]",150,fp32,False,NA,0,0.7659985600537016,0.43952240834709344,0.11830558485657204,0.2081705668500361,0.7784374885623773,6749.58251953125
0,ogbn-products,"['gat', 3, 128]",150,fp32,True,NA,0,0.5114276809546784,0.033987551245070594,0.2613764955797268,0.216063634129881,0.7783394356580908,7214.88671875
0,ogbn-products,"['gat', 3, 128]",150,int1,False,NA,0,0.4020170273671623,0.10876370932309683,0.09373768049342032,0.1995156375506452,0.7756350732979349,6912.80029296875
0,ogbn-products,"['gat', 3, 128]",150,int1,True,NA,0,0.38147546680829,0.0005340066574912035,0.1734292543571414,0.20751220579365737,0.7657574857970142,7240.19775390625
