,dataset,model,epoch,datatype,pipeline,fixed synchro,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,amazon,"['graphsage', 4, 512]",150,fp32,False,NA,0,2.6065842868717573,2.2466565106661265,0.2496968571466344,0.11023091905899637,0.36558272349525256,5912.44970703125
0,amazon,"['graphsage', 4, 512]",150,fp32,True,NA,0,2.6941447949591484,1.3844844457757381,1.195936896418797,0.11372345276461315,0.34152566363972914,6616.52783203125
0,amazon,"['graphsage', 4, 512]",150,int1,False,NA,0,0.3382,0.2633321430846935,0.023260486034946588,0.09862649713763753,0.3234396561747909,5759.02197265625
0,amazon,"['graphsage', 4, 512]",150,int1,True,NA,0,0.27982846835187375,0.06287086464976537,0.10451078960913739,0.11244681409297098,0.3703202324319147,6415.076171875
0,amazon,"['gcn', 4, 512]",150,fp32,False,NA,0,2.391891772510441,1.9917515416181724,0.29239919531436365,0.10774103557790515,0.20713760895029779,5109.04638671875
0,amazon,"['gcn', 4, 512]",150,fp32,True,NA,0,2.557521654449346,1.290812166592547,1.130453939656265,0.13625554820053432,0.19783868207303215,6111.12451171875
0,amazon,"['gcn', 4, 512]",150,int1,False,NA,0,0.39471822840566856,0.2818465232849121,0.019721258687609024,0.09315044643314743,0.21854418444789178,4955.66748046875
0,amazon,"['gcn', 4, 512]",150,int1,True,NA,0,0.2991209812746703,0.02516873374240089,0.1645992748609936,0.10935297267127583,0.19873344631230078,5927.83544921875
0,amazon,"['gat', 3, 128]",150,fp32,False,NA,0,1.1966105053443035,0.989910506110155,0.12945460363198782,0.07724539560216068,0.1625345083241914,2503.6328125
0,amazon,"['gat', 3, 128]",150,fp32,True,NA,0,1.0240701664495104,0.3704388997026982,0.5678496233379567,0.08578164340885552,0.18109347193249184,2841.0068359375
0,amazon,"['gat', 3, 128]",150,int1,False,NA,0,0.4155,0.2793259001870192,0.06975637865430526,0.07263101876237008,0.18248780301875284,3088.60205078125
0,amazon,"['gat', 3, 128]",150,int1,True,NA,0,0.3905284823352144,0.0006993617720276344,0.30687339615275844,0.08295572441042837,0.2546967063357638,3101.64453125
