,dataset,model,epoch,datatype,pipeline,fixed synchro,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,amazon,"['graphsage', 4, 512]",2000,fp32,False,NA,0,2.0183137736235537,1.6072707997929545,0.24423529403512356,0.16680767979547562,0.8135657619404858,10094.2412109375
0,amazon,"['graphsage', 4, 512]",2000,fp32,True,NA,0,3.038523585998136,1.111234781205787,1.745189767505119,0.18209903728722998,0.812499565987292,11064.24121093750,
0,amazon,"['graphsage', 4, 128]",2000,fp32,False,NA,0,0.41181864863249135,0.31266671751018094,0.03560799400100198,0.06354393712130843,0.7909817201240091,4044.87841796875
0,amazon,"['graphsage', 4, 128]",2000,fp32,True,NA,0,0.38031339990535135,0.0848836063807685,0.23030913938127276,0.06512065414331011,0.7911365163423854,4287.71533203125
0,amazon,"['graphsage', 4, 128]",2000,int1,False,NA,0,0.17295990184049032,0.10204518120113619,0.01176320232102494,0.05915151831832918,0.7913688063390829,7531.94873046875
0,amazon,"['graphsage', 4, 128]",2000,int1,True,NA,0,0.16499271052982867,0.0009486235860726881,0.09757079326761327,0.0664732936761427,0.791324644734695,7700.50244140625
0,amazon,"['gcn', 4, 128]",2000,fp32,False,NA,0,0.46958572402563287,0.3274585178540916,0.07787733447047278,0.06424987170106851,0.5370522276522235,3556.1240234375
0,amazon,"['gcn', 4, 128]",2000,fp32,True,NA,0,0.3542234095804941,0.054983454717028646,0.23165272763683428,0.06758722722663116,0.5366937289353387,3947.779296875
0,amazon,"['gcn', 4, 128]",2000,int1,False,NA,0,0.2602604217412477,0.14373717727533694,0.05435828443093926,0.06216496003497149,0.532272192432028,7044.697265625
0,amazon,"['gcn', 4, 128]",2000,int1,True,NA,0,0.25408426079824403,9.626402355780315e-05,0.19143087269203168,0.06255712408265457,0.5336109832154368,7195.337890625
0,amazon,"['gat', 3, 128]",1000,fp32,False,NA,0,1.1409513032329934,0.878711165328111,0.17928570908095157,0.08295442882393086,0.42763656481144663,3797.4169921875
0,amazon,"['gat', 3, 128]",1000,fp32,True,NA,0,0.7704565652779171,0.06315297606800284,0.6207173416124923,0.08658624759742195,0.4372848530983952,4283.041015625
0,amazon,"['gat', 3, 128]",1000,int1,False,NA,0,0.7464543458606515,0.5099484617156642,0.15621427366776125,0.08029161047722605,0.4260366077875856,7177.42529296875
0,amazon,"['gat', 3, 128]",1000,int1,True,NA,0,0.7304609439202717,0.00015213899314403534,0.6515402666160038,0.07876853831112385,0.41436610929429035,7181.02001953125
