,dataset,model,epoch,datatype,pipeline,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",2000,fp32,False,0,1.1266588587272406,1.0066915893873287,0.026312307153884447,0.09365496218602742,0.6521491360274521,5138.634765625
0,yelp,"['graphsage', 4, 512]",2000,fp32,True,0,1.0203674823244855,0.8401262615465109,0.05933864358273275,0.1209025771952418,0.6516951452731683,5674.5546875
0,yelp,"['graphsage', 4, 512]",2000,int4,False,0,0.28821766137545785,0.18262612062997965,0.0164496516331798,0.0891418891122984,0.6521714154411764,8620.2607421875
0,yelp,"['graphsage', 4, 512]",2000,int4,True,0,0.2251545748360173,0.0788863338447095,0.02875693112545396,0.11751130986585384,0.6512409080753668,9154.22021484375
0,yelp,"['graphsage', 4, 512]",2000,int1,False,0,0.18280145293620223,0.07344216307446792,0.01784247120132956,0.09151681866040474,0.6521239652704541,8587.60302734375
0,yelp,"['graphsage', 4, 512]",2000,int1,True,0,0.1385678476373974,0.002221044426771474,0.026994896359857842,0.10935190685076808,0.651696433640992,9108.43310546875
0,yelp,"['gcn', 4, 512]",2000,fp32,False,0,1.0856220217749377,0.9671926421418222,0.023138937944824287,0.09529044168829122,0.47431158759608255,4426.20751953125
0,yelp,"['gcn', 4, 512]",2000,fp32,True,0,0.9784223805026115,0.7861718883227665,0.05316101987006139,0.13908947230978363,0.4716604494866973,5232.73681640625
0,yelp,"['gcn', 4, 512]",2000,int4,False,0,0.24536552527434044,0.14955421651657547,0.012604530643514111,0.08320677811425087,0.4706925251026316,7909.7861328125
0,yelp,"['gcn', 4, 512]",2000,int4,True,0,0.18578674387029126,0.05953066067600038,0.019019735018766273,0.1072363481755246,0.475118762391605,8689.865234375
0,yelp,"['gcn', 4, 512]",2000,int1,False,0,0.1587812342994197,0.060978097480230184,0.013136249209830916,0.0846668876093586,0.4689167625375025,7876.51806640625
0,yelp,"['gcn', 4, 512]",2000,int1,True,0,0.12925820427641838,0.001486360628514619,0.022670001123424096,0.10510184252447966,0.46195824153516396,8579.787109375
0,yelp,"['gat', 4, 512]",1000,fp32,False,0,2.778453681351883,2.498954917703356,0.037719711395246644,0.24177905225328067,0.4326955697887607,10536.373046875
0,yelp,"['gat', 4, 512]",1000,fp32,True,0,2.8425470359091247,2.4419912610735213,0.05431437625416687,0.3462413985814366,0.38648574446040973,12125.68359375
0,yelp,"['gat', 4, 512]",1000,int4,False,0,0.7129581123590469,0.4646678476461342,0.03167181807969298,0.21661844663321972,0.42715529635555294,15266.3955078125
0,yelp,"['gat', 4, 512]",1000,int4,True,0,0.4164697296385254,0.1261522892330374,0.03109144658914634,0.25922599381634165,0.36524893924114066,16743.4716796875
0,yelp,"['gat', 4, 512]",1000,int1,False,0,0.3807900454849005,0.1460037055824484,0.029349508562258313,0.20543683134019375,0.4091096404189257,15163.3515625
0,yelp,"['gat', 4, 512]",1000,int1,True,0,0.2742575172867094,0.0025060339165585382,0.030281847342848778,0.2414696360273021,0.3748751273651026,15298.9404296875
