,dataset,model,epoch,datatype,pipeline,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,ogbn-products,"['graphsage', 3, 128]",500,fp32,False,0,2.8106235506288675,2.5318621546698257,0.1501283886186745,0.1286330073403673,0.7919236036837166,4329.166015625
0,ogbn-products,"['graphsage', 3, 128]",500,fp32,True,0,2.5026845360016075,1.1221146032949199,1.2013827359195248,0.17918719678716277,0.7929466072565475,4605.26123046875
0,ogbn-products,"['graphsage', 3, 128]",500,int4,False,0,0.5517714333641155,0.4177041903739553,0.019119276059582628,0.11494796693057757,0.7915476589078353,6408.86474609375
0,ogbn-products,"['graphsage', 3, 128]",500,int4,True,0,0.4197828758992422,0.15935328081584296,0.07313790449647091,0.18729169058692835,0.7882775719570502,6922.12939453125
0,ogbn-products,"['graphsage', 3, 128]",500,int1,False,0,0.3057426150069643,0.17600364161179205,0.019626611016790963,0.1101123623783813,0.7885907086513839,6365.86962890625
0,ogbn-products,"['graphsage', 3, 128]",500,int1,True,0,0.22000810116395822,0.0024719794234887367,0.06608445655070078,0.1514516651897687,0.7774646410834439,6889.107421875
0,ogbn-products,"['gcn', 3, 128]",500,fp32,False,0,2.4706610820753157,2.2262078245659045,0.12237500770209617,0.12207824980731499,0.7307733843750663,3305.5390625
0,ogbn-products,"['gcn', 3, 128]",500,fp32,True,0,2.3572402583109424,1.1132730560986985,1.0577435525543486,0.18622364965789528,0.7404385992261502,4246.08837890625
0,ogbn-products,"['gcn', 3, 128]",500,int4,False,0,0.5539092563192941,0.42848745857119025,0.01850491147404829,0.10691688627405557,0.7347289379424524,5719.2548828125
0,ogbn-products,"['gcn', 3, 128]",500,int4,True,0,0.41817072688731377,0.15387489496325163,0.07426417782702253,0.1900316540970396,0.7489705574691687,6548.541015625
0,ogbn-products,"['gcn', 3, 128]",500,int1,False,0,0.2974053509032245,0.17285261079334893,0.01897901857914946,0.10557372153072611,0.7343543487366765,5677.11669921875
0,ogbn-products,"['gcn', 3, 128]",500,int1,True,0,0.2175086212799688,0.0022016047362254875,0.06627662299459826,0.14903039354914505,0.7432852964473671,6275.810546875
0,ogbn-products,"['gat', 3, 128]",500,fp32,False,0,1.9428292095928448,1.663796986165068,0.13032096169989205,0.14871126172788462,0.7814210983642336,5990.9609375
0,ogbn-products,"['gat', 3, 128]",500,fp32,True,0,1.7877488702936557,0.7754655445637725,0.798591751688799,0.21369157404108408,0.7852456134881033,6242.650390625
0,ogbn-products,"['gat', 3, 128]",500,int4,False,0,0.5189936070164223,0.31225805646100924,0.050242943614053084,0.15649260694135997,0.7831788209341595,8046.02490234375
0,ogbn-products,"['gat', 3, 128]",500,int4,True,0,0.3755147708371081,0.024190751426423077,0.0937871793994989,0.25753684001118615,0.7490753882239818,8440.92822265625
0,ogbn-products,"['gat', 3, 128]",500,int1,False,0,0.3654407011553846,0.15571585738605448,0.05009400577288572,0.15963083799644437,0.779891111572005,8004.6533203125
0,ogbn-products,"['gat', 3, 128]",500,int1,True,0,0.31320757448940534,0.0022069900025166738,0.09559221759505336,0.2154083668918353,0.7838005757558094,8010.146484375
