,dataset,model,epoch,datatype,pipeline,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",2000,fp32,False,0,1.214071380800022,0.9941262689093439,0.15282240636099154,0.06712270552968669,0.6529298289386407,3185.7919921875
0,yelp,"['graphsage', 4, 512]",2000,fp32,True,0,1.0965968714259515,0.489143534864243,0.519981977801546,0.08747135876016254,0.6517388705982845,3502.6591796875
0,yelp,"['graphsage', 4, 512]",2000,fp16,False,0,0.7353443637457086,0.5682856809588477,0.09851551162108016,0.06854317116578071,0.6519768240938637,3084.17822265625
0,yelp,"['graphsage', 4, 512]",2000,fp16,True,0,0.5772226820544304,0.20091435744661532,0.2967073233727623,0.07960100123505276,0.6517294667615992,3615.15673828125
0,yelp,"['graphsage', 4, 512]",2000,int8,False,0,0.44323952532557975,0.31869082979210767,0.05932460542776537,0.06522409010570672,0.6523368636105799,3034.04052734375
0,yelp,"['graphsage', 4, 512]",2000,int8,True,0,0.35064355275678744,0.07234488099083337,0.19065135770491873,0.08764731406103535,0.6522333212083905,3605.83447265625
0,yelp,"['graphsage', 4, 512]",2000,int4,False,0,0.3170878467687254,0.22897316007677856,0.018924400509067525,0.06919028618287934,0.6527764105264363,4626.31201171875
0,yelp,"['graphsage', 4, 512]",2000,int4,True,0,0.25676584124299623,0.09115808963244636,0.057693444673627414,0.10791430693692244,0.6508975397603719,4947.41064453125
0,yelp,"['graphsage', 4, 512]",2000,int2,False,0,0.23408491693785569,0.14239584550029186,0.021143306204364665,0.07054576523319916,0.652350222410474,4613.607421875
0,yelp,"['graphsage', 4, 512]",2000,int2,True,0,0.1748846621980646,0.02624945412234368,0.05200375732706491,0.096631450748656,0.6516723189997623,4909.677734375
0,yelp,"['graphsage', 4, 512]",2000,int1,False,0,0.19205260953818237,0.10076841652260592,0.020782782532324504,0.07050141048325195,0.652715805532386,4603.955078125
0,yelp,"['graphsage', 4, 512]",2000,int1,True,0,0.14692597811365446,0.00547819466792661,0.05169506155302902,0.08975272189269881,0.6524171829477211,4896.64501953125
