epoch,acc,loss
9,0.0,2334796.5
19,0.0,2409883.5
29,0.0,2195605.0
39,0.0,2130774.75
49,0.0,2115386.5
59,0.0,2107994.0
69,0.009523733303454955,2091353.5
79,0.13014073668477055,2042072.25
89,0.19488766668757884,1980900.0
99,0.20292624414193264,1942347.875
109,0.20780502039143212,1908338.5
119,0.20782916163947918,1870445.25
129,0.21868226532540436,1834050.75
139,0.23066969509257348,1793899.25
149,0.23372783099637598,1754479.25
159,0.23785789596198875,1720970.0
169,0.23716901621117076,1688284.375
179,0.24563414101724515,1651812.25
189,0.27369321447187284,1603128.875
199,0.30122573586735063,1555079.75
209,0.3115293080080671,1507405.25
219,0.32160913921086826,1465420.0
229,0.33234602816686093,1424367.5
239,0.3527556098018966,1388882.5
249,0.3711101960037123,1359304.125
259,0.3828048023938985,1331540.5
269,0.3980959689216086,1309664.0
279,0.4099632309334599,1288491.875
289,0.4173239013529512,1269101.75
299,0.42391285260218814,1251701.375
309,0.43024182987515647,1236514.0
319,0.4375859717261389,1220564.5
329,0.4475836260795314,1205655.5
339,0.4544243252476939,1191048.25
349,0.46156626846282023,1178508.25
359,0.4671040068296957,1167249.75
369,0.47306728854125407,1156897.75
379,0.47700520500613824,1147630.25
389,0.48075603656242394,1139832.25
399,0.4838485393605633,1130558.0
409,0.48736882588868735,1123496.5
419,0.49007333998399455,1117557.0
429,0.4919155078985789,1110398.25
439,0.49462506197660416,1104247.125
449,0.4956443998648074,1098113.125
459,0.49815071283095724,1094421.25
469,0.49975594676385404,1088800.75
479,0.5018509698649117,1084566.75
489,0.5038439112877103,1077931.25
499,0.5058637835275358,1076077.25
509,0.5071344022382439,1071423.125
519,0.5080237485748704,1066531.375
529,0.5105000803987778,1064150.5
539,0.5116475797341214,1060615.5
549,0.512288852255454,1057363.75
559,0.5150359520639148,1052598.375
569,0.5150525585614428,1049780.0
579,0.5163677798602827,1047827.5
589,0.5164066874650028,1045167.0
599,0.5175037241966376,1042577.6875
609,0.518616271211694,1039529.0625
619,0.5189460370098743,1038871.75
629,0.5192438547248447,1034034.5625
639,0.5225701139467192,1032663.875
649,0.5199904339276699,1030589.9375
659,0.5225078429609095,1028615.25
669,0.522023702354349,1025864.875
679,0.5244116094986807,1023821.875
689,0.5246351568891353,1022720.4375
699,0.5251401361548643,1020328.75
709,0.5253378913050359,1019059.0625
719,0.5258334300087535,1017413.0625
729,0.5274589022743631,1016007.625
739,0.527466394275575,1014853.4375
749,0.5268276218502463,1012892.875
759,0.5275610846637384,1010837.4375
769,0.5290193217189558,1009811.4375
779,0.5279280796681897,1010162.0625
789,0.5297296730600883,1008216.5625
799,0.5293960013661562,1006888.125
809,0.5303184406161202,1005736.0625
819,0.5288954375624901,1005091.625
829,0.5312930118640785,1003092.125
839,0.5309390033417795,1001843.8125
849,0.5320272786226805,1002202.5
859,0.530088686317494,1000070.9375
869,0.5316026851269143,998949.3125
879,0.5317927552324485,998271.6875
889,0.5338383574525887,997827.375
899,0.5315845459737892,995672.0
909,0.5331294063419898,995666.5
919,0.5330731360228528,992981.625
929,0.5340485878598255,993490.8125
939,0.5340351354035449,993443.6875
949,0.5325256339653319,991126.25
959,0.5349293481663918,990503.25
969,0.5348373907420155,991038.0
979,0.5340620220590154,990721.375
989,0.5341515474919957,988442.0625
999,0.5353300286981476,987872.875
1009,0.5345832330693339,987791.75
1019,0.5353901427720973,987052.4375
1029,0.5355959098240431,984939.875
1039,0.535038304365548,985024.0625
1049,0.5352209908633053,985761.3125
1059,0.5354162745467094,983532.0625
1069,0.5343526660479359,983257.4375
1079,0.5351233512648798,981814.9375
1089,0.5369826490866295,981929.9375
1099,0.5370040857645285,983408.125
1109,0.5364287839326072,980395.4375
1119,0.538049615678846,979373.0
1129,0.5379998854876406,979786.1875
1139,0.538470750566244,979306.125
1149,0.538821532871414,978177.5625
1159,0.5369479256020252,978094.375
1169,0.5380762515310243,978385.75
1179,0.538462739465097,977969.5625
1189,0.5387304890738814,976493.5625
1199,0.538026831419164,976276.75
1209,0.5376036423633592,975855.6875
1219,0.5382025166018578,974551.1875
1229,0.5389920203346042,973530.0
1239,0.5387395833333333,975879.5
1249,0.5397229922660439,974142.0625
1259,0.5385518223501979,973042.0625
1269,0.5390024342314448,973275.8125
1279,0.539313313219424,972303.5
1289,0.5381099946786866,972006.0625
1299,0.5405658268837941,971061.0625
1309,0.5399523050808626,972253.25
1319,0.5399189710677824,969376.75
1329,0.5396552532466518,970926.875
1339,0.5419677914983212,971362.75
1349,0.5406752068737745,970273.25
1359,0.539249752178223,968865.3125
1369,0.5377454750953645,969881.0
1379,0.5411792803036203,967201.3125
1389,0.540785891636693,967104.3125
1399,0.5410124526258798,967057.4375
1409,0.5416499747670505,965645.1875
1419,0.5406841615407414,966842.625
1429,0.5415919451505087,966750.0625
1439,0.5423170030013529,966563.4375
1449,0.5413843704143121,966199.0
1459,0.5403737695365342,965133.3125
1469,0.5427134113102934,965873.5
1479,0.5413004540342401,964266.375
1489,0.5428109854604201,963671.25
1499,0.5437640103333489,961821.5
1509,0.5426899856203246,962022.9375
1519,0.5418088382157124,963308.875
1529,0.5430720547803082,962654.9375
1539,0.541929708602447,961474.625
1549,0.543988725622267,961404.3125
1559,0.5427557578308058,960167.9375
1569,0.5421269064598406,961213.5625
1579,0.5425268931922622,960884.5
1589,0.5452731586537717,961470.75
1599,0.5458046795944076,960651.75
1609,0.5420716352057275,960921.1875
1619,0.5438833574095072,959799.875
1629,0.5421610125315374,959915.75
1639,0.5424455862524923,959924.125
1649,0.5446365634199942,959542.0
1659,0.5445454686908399,958168.125
1669,0.5441168851354852,959229.4375
1679,0.5457519553998024,958524.375
1689,0.5442234008907415,957340.0
1699,0.5438834557734001,956975.0
1709,0.5433245766899889,957920.75
1719,0.544198335781731,955653.3125
1729,0.5450342350373968,957399.625
1739,0.543023383009423,954981.25
1749,0.5426947933686479,957647.0
1759,0.5462567826901092,955977.0
1769,0.5440455627655104,954676.3125
1779,0.545699244773199,953769.625
1789,0.5455100257042819,958903.75
1799,0.5441153522049873,955111.4375
1809,0.543777507257234,953910.25
1819,0.5458447374968897,954273.0
1829,0.5450653810387196,952408.8125
1839,0.545964381232766,954020.125
1849,0.5467991489185895,954078.75
1859,0.5480667086087935,952776.25
1869,0.5458383781937847,954046.125
1879,0.5451732480505052,951610.625
1889,0.5466431333171153,953056.5
1899,0.5454037151318105,952825.6875
1909,0.546861271616551,953342.0
1919,0.5471871578207962,951686.5625
1929,0.5442485708633131,951284.75
1939,0.5443287157587751,951489.25
1949,0.5445273838732482,951835.5
1959,0.5463024374067319,952338.6875
1969,0.5468117906324688,951048.1875
1979,0.5480805424497899,950158.625
1989,0.5487103138828644,951187.75
1999,0.5458386537523228,950678.0
