,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,ogbn-products,"['graphsage', 3, 128]",150,0,0.3425265246424182,0.2537993809272503,0.018858072675507643,0.06986907103966024,0.7861633344494194,3246.458984375
0,ogbn-products,"['gcn', 3, 128]",150,0,0.36448671406713024,0.264820855239342,0.022563316082132273,0.07710254274565595,0.7184878525103577,3050.79345703125
0,ogbn-products,"['gat', 3, 128]",150,0,0.3242233292809848,0.2052047976132097,0.043012125738735855,0.07600640592903923,0.7437317308687261,3850.662109375
