,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,amazon,"['graphsage', 4, 512]",150,0,0.3759939193725586,0.2712788302322914,0.038452079378325364,0.06626300976194185,0.3752869157906135,4471.80810546875
0,amazon,"['gcn', 4, 512]",150,0,0.5007450975220779,0.3506584299021754,0.06088508737498316,0.08920158024491931,0.20189899197984895,4043.39501953125
0,amazon,"['gat', 3, 128]",150,0,0.4281,0.2953648616527689,0.06213203627487709,0.06943081658462,0.007987211991933392,2051.9912109375
