,dataset,model,epoch,datatype,pipeline,fixed synchro,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,amazon,"['graphsage', 4, 512]",150,fp32,False,NA,0,0.8964626388695404,0.6999159423449567,0.10218680723932863,0.09435988928525504,NA,5912.44970703125
0,amazon,"['graphsage', 4, 512]",150,fp32,True,NA,0,0.7361977737368518,0.1970687658732174,0.44743174450998086,0.09169726335365352,NA,6616.52783203125
0,amazon,"['graphsage', 4, 512]",150,int1,False,NA,0,0.27388880271038024,0.16952957815796366,0.01672109392763094,0.08763813062478565,NA,5759.02197265625
0,amazon,"['graphsage', 4, 512]",150,int1,True,NA,0,0.24814522175388481,0.0002541560253114191,0.15214867810256608,0.09574238762600731,NA,6409.4130859375
0,amazon,"['gcn', 4, 512]",150,fp32,False,NA,0,0.8838062632174892,0.7036411671238091,0.09324825629023195,0.08691683980344819,NA,5109.04638671875
0,amazon,"['gcn', 4, 512]",150,fp32,True,NA,0,0.7270465552351857,0.18653160561132068,0.4334437046342224,0.10707124498964266,NA,6111.12451171875
0,amazon,"['gcn', 4, 512]",150,int1,False,NA,0,0.28831261532907265,0.19100793991380066,0.016344641911164495,0.08096003350410749,NA,4955.66748046875
0,amazon,"['gcn', 4, 512]",150,int1,True,NA,0,0.27080172072840103,0.00011270282832720807,0.1854752056471264,0.08521381225294741,NA,5292.60107421875
0,amazon,"['gat', 3, 128]",150,fp32,False,NA,0,0.6111121541671171,0.4431462342502507,0.09705277617651088,0.0709131437403555,NA,2503.6328125
0,amazon,"['gat', 3, 128]",150,fp32,True,NA,0,0.39891707260190074,0.0011365177067181537,0.3316303100294739,0.0661502448657087,NA,2833.4423828125
0,amazon,"['gat', 3, 128]",150,int1,False,NA,0,0.40711597813904743,0.2677556012422984,0.07347305494410392,0.0658873219526451,NA,3088.60205078125
0,amazon,"['gat', 3, 128]",150,int1,True,NA,0,0.39683641550195126,0.00016465259872320043,0.3270860373518849,0.06958572555134312,NA,3099.0615234375
