,dataset,model,epoch,datatype,pipeline,fixed synchro,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",200,fp32,False,NA,0,0.3301690193739804,0.2563158070499247,0.031126736239953476,0.04272647608410225,NA,2619.5556640625
0,yelp,"['graphsage', 4, 512]",200,fp32,True,NA,0,0.29735656353560364,0.13996571031483737,0.11335430497472937,0.044036548246036894,NA,2933.6943359375
0,yelp,"['graphsage', 4, 512]",200,int1,False,NA,0,0.06598850813778964,0.01930191164666956,0.008004109967838634,0.03868248652328145,NA,2629.044921875
0,yelp,"['graphsage', 4, 512]",200,int1,True,NA,0,0.05643289468505166,0.00015224651856855914,0.014031927693973888,0.042248720472509216,NA,2677.53076171875
0,yelp,"['gcn', 4, 512]",200,fp32,False,NA,0,0.32578670301220636,0.2546240118416873,0.030808733268217606,0.04035395790230144,NA,2249.3935546875
0,yelp,"['gcn', 4, 512]",200,fp32,True,NA,0,0.2938269485126842,0.14013906636021353,0.10529793392528188,0.0483899482271888,NA,2691.8935546875
0,yelp,"['gcn', 4, 512]",200,int1,False,NA,0,0.061266074126416985,0.01782085949724371,0.007498746568506414,0.03594646806066686,NA,2259.92626953125
0,yelp,"['gcn', 4, 512]",200,int1,True,NA,0,0.05125685578042811,0.00012740086425434458,0.011943799528208647,0.03918565538796512,NA,2418.4365234375
0,yelp,"['gat', 2, 256]",200,fp32,False,NA,0,0.16765358366749503,0.12946742231195624,0.01947696642442183,0.01870919493111696,NA,1128.455078125
0,yelp,"['gat', 2, 256]",200,fp32,True,NA,0,0.14435974847186694,0.06498648226261139,0.05617820539257743,0.023195060816678124,NA,1334.87060546875
0,yelp,"['gat', 2, 256]",200,int1,False,NA,0,0.037334351377053696,0.012437560341574928,0.009330982511693781,0.015565808523784986,NA,1270.1201171875
0,yelp,"['gat', 2, 256]",200,int1,True,NA,0,0.032209932804107666,9.799545461481267e-05,0.011373169042847374,0.020738768306645478,NA,1466.25634765625
