,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",150,0,0.10617967309622929,0.05499444336726748,0.011088203561717067,0.04009702616724475,NA,4235.42822265625
0,yelp,"['gcn', 4, 512]",150,0,0.09956089052660712,0.050726699829101565,0.010300657666962722,0.03853353303054283,NA,3751.77197265625
0,yelp,"['gat', 2, 256]",150,0,0.058284029467352505,0.020352383317618534,0.015492633293414939,0.022439012856319038,NA,1930.8056640625
