,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",150,0,0.08447719771286537,0.0422862513311978,0.011318555371514683,0.030872391010152885,NA,1996.361328125
0,yelp,"['gcn', 4, 512]",150,0,0.07946173075971932,0.03935959092501936,0.010220359933787379,0.029881779900912585,NA,1779.55859375
0,yelp,"['gat', 2, 256]",150,0,0.04452214241027832,0.015467254046736092,0.00854177474975586,0.020513113613786365,NA,914.71435546875
