,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,yelp,"['graphsage', 4, 512]",2000,0,0.16504062423132415,0.07648532623635199,0.014952675501505534,0.07360262249346664,0.6503557929689187,4235.4638671875
0,yelp,"['gcn', 4, 512]",2000,0,0.16466535876568097,0.07789570598076459,0.01623076209448334,0.07053889069043304,0.49307820769840177,3751.89501953125
0,yelp,"['gat', 2, 256]",1000,0,0.08481780176785723,0.026995096973438357,0.01674854623612447,0.04107415855829441,0.44934673805505443,1930.9189453125
