,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,ogbn-products,"['graphsage', 3, 128]",500,0,0.3797689625711152,0.2618803236219618,0.03633875846862793,0.08154988048052549,0.7858755017303852,5398.208984375
0,ogbn-products,"['gcn', 3, 128]",500,0,0.3355813609229194,0.21658233343952835,0.033375264659072416,0.08562376282431863,0.727829086106265,4981.798828125
0,ogbn-products,"['gat', 3, 128]",200,0,0.4605975126608824,0.29257127199417504,0.08825912964649689,0.07976711102021046,0.738109277928472,6192.13525390625
