,dataset,model,epoch,rank,epoch time,commu,reduce,compute,accuracy,peak memory
0,amazon,"['graphsage', 4, 512]",100,0,1.4679692619725278,1.1655544105329012,0.2321992322018272,0.07021561923779934,NA,4340.81591796875
0,amazon,"['gcn', 4, 512]",100,0,1.4210831014733565,1.136288733231394,0.21526986925225508,0.06952449898970739,NA,3859.6484375
0,amazon,"['gat', 3, 128]",100,0,0.7947976463719418,0.6165469746840627,0.10800093098690636,0.07024974070097276,NA,1835.9033203125
