epoch,acc,loss
9,0.14216288642804173,3393411.25
19,0.14216288642804173,3245327.5
29,0.19688394168640735,3115093.75
39,0.2219346910024654,2985264.5
49,0.23006370652846714,2926084.5
59,0.24007590395382508,2891665.5
69,0.24838486915312816,2869653.0
79,0.25448207577485144,2817947.25
89,0.2963256215208587,2774349.0
99,0.2960216248902424,2754585.25
109,0.2902594076707541,2744202.5
119,0.3025765994900676,2732084.0
129,0.30201157083658614,2726891.0
139,0.30165229272972266,2712712.0
149,0.30477968103957476,2695111.0
159,0.31362199458594325,2685230.5
169,0.3663972186006084,2684297.75
179,0.29577752492327924,2670579.0
189,0.3123848702002141,2660497.25
199,0.34069632647378406,2652910.25
209,0.3404216556051592,2647133.25
219,0.351950523168685,2633514.5
229,0.3379110096060046,2624428.25
239,0.3460270424380656,2615907.5
249,0.3771334489514875,2608206.75
259,0.3445549840037522,2603712.0
269,0.37397418117741565,2591247.75
279,0.40067645579861394,2593567.5
289,0.3736112437642806,2579454.0
299,0.3817057628303631,2574032.5
309,0.371429014948851,2586847.0
319,0.3923082659752061,2564827.5
329,0.3782923320807891,2565879.75
339,0.37281851449503733,2560185.0
349,0.37000125859887406,2553112.5
359,0.37482929517049746,2551906.5
369,0.4001335116335177,2537969.0
379,0.379912162102454,2539097.0
389,0.4094557198171642,2529848.25
399,0.4186574265446364,2526318.5
409,0.37445014267071547,2529352.75
419,0.42150451554106505,2518488.5
429,0.3715711451571954,2518414.5
439,0.39286312030004067,2518354.5
449,0.38941386693282243,2515974.0
459,0.41264975824777816,2513442.0
469,0.40052565486994873,2504952.75
479,0.45863146970655994,2528273.25
489,0.3779613555498926,2512850.5
499,0.40379029535895217,2495826.5
509,0.40531610481794383,2493814.0
519,0.4189784228294591,2489329.5
529,0.38200978938000585,2540799.5
539,0.3722315634163056,2495975.0
549,0.4065165152701308,2492206.5
559,0.4258235859420765,2481152.0
569,0.41341762261604575,2480166.5
579,0.4513062307351837,2491381.5
589,0.4317325280496997,2472814.0
599,0.40794724198625154,2473506.0
609,0.4284888131371617,2469369.5
619,0.4315739617754878,2507279.0
629,0.4164102260830874,2483504.5
639,0.4149432093296017,2471156.0
649,0.42039628869143364,2462646.75
659,0.44993511930375835,2463809.0
669,0.39767818712151287,2463961.5
679,0.4340100088621569,2461909.5
689,0.44020017465177014,2453700.5
699,0.3864816383992807,2463326.5
709,0.42107274371934406,2454154.5
719,0.4287151756720973,2451381.5
729,0.42511333408527424,2451553.75
739,0.3957176344498505,2448669.0
749,0.40101777689818163,2455205.25
759,0.4286854630321057,2446847.75
769,0.42057717713769505,2445632.0
779,0.39235133702214164,2471798.5
789,0.4266259085073137,2446163.5
799,0.43178436415016486,2440866.0
809,0.43685254300312626,2443965.75
819,0.45345175454633085,2436058.0
829,0.44863208356569856,2436574.75
839,0.41227748085893406,2435381.0
849,0.4231472829819091,2436687.5
859,0.4606554212944302,2452860.5
869,0.4484344619691743,2450792.5
879,0.44949008576856436,2430526.5
889,0.4105333593714102,2431584.5
899,0.46410884767167565,2431616.5
909,0.4514707857622566,2436314.5
919,0.43883051596584727,2422435.5
929,0.420872239330409,2434982.25
939,0.4365805487275533,2419226.0
949,0.4246746037162617,2426267.0
959,0.4209070714471764,2411401.0
969,0.4489579451501843,2410227.5
979,0.43895807523389146,2412015.0
989,0.4157348450566718,2425056.5
999,0.45249877047884385,2424408.0
1009,0.4357144442102227,2409261.5
1019,0.45965430990674677,2417634.5
1029,0.4426882549473143,2433358.5
1039,0.4442247817699081,2408535.0
1049,0.4299454388926779,2402140.75
1059,0.3943169462921406,2458900.0
1069,0.43521499655928125,2419080.5
1079,0.4431473572721993,2403291.0
1089,0.40413143961190207,2407291.25
1099,0.44029009596191543,2405055.5
1109,0.4318822659542916,2397902.25
1119,0.457968036408296,2391212.5
1129,0.42799445289358684,2411281.5
1139,0.43144519990180674,2398515.5
1149,0.4287425652508571,2398044.5
1159,0.45078356945126236,2397126.75
1169,0.42339073842020297,2392945.0
1179,0.4325108833224384,2389684.25
1189,0.42508442020260845,2403119.0
1199,0.44774157847409557,2391494.0
1209,0.440700939103495,2385896.25
1219,0.4421043238308359,2419403.5
1229,0.44674454338952924,2386867.0
1239,0.44250728606947426,2380605.5
1249,0.45338534717090945,2394469.25
1259,0.4228381240974073,2390002.0
1269,0.4487004159701012,2383228.0
1279,0.4393599043630239,2389868.75
1289,0.4613261360112148,2393485.25
1299,0.45407672027913887,2376196.0
1309,0.4397622072909533,2398467.75
1319,0.4464495891401436,2380994.0
1329,0.4377000807763947,2372512.5
1339,0.45830988875631334,2393932.0
1349,0.4427009941768761,2379278.5
1359,0.44308649754606966,2383002.0
1369,0.4493441004302138,2370642.5
1379,0.4378957181694765,2381009.25
1389,0.4408702550916143,2381513.0
1399,0.4441293347046302,2378675.25
1409,0.4657722489422486,2377114.5
1419,0.45769602579669716,2369109.5
1429,0.45080283062933174,2366321.5
1439,0.47371347839830713,2396990.0
1449,0.45586351684199855,2361633.25
1459,0.42214352826230966,2380493.25
1469,0.44239354295443734,2366501.5
1479,0.46145363122486455,2368743.0
1489,0.4561710695345142,2366655.5
1499,0.4426334948040831,2358547.5
1509,0.46964073553469965,2417026.5
1519,0.44206395175070645,2376326.5
1529,0.4484587507472137,2363017.75
1539,0.4229003209070218,2364269.5
1549,0.453381970689475,2360322.0
1559,0.45923746670377286,2356379.0
1569,0.4601672887803702,2366733.5
1579,0.45343523697112154,2357775.0
1589,0.4303828686492751,2360726.5
1599,0.46294606623556434,2364432.5
1609,0.422764124230906,2352511.5
1619,0.43151529244328896,2360737.0
1629,0.42153512082580935,2362487.0
1639,0.43964703218788137,2353670.5
1649,0.44166479926202007,2352458.0
1659,0.41724919954457274,2349693.0
1669,0.4257399551137283,2364705.0
1679,0.4432041401718862,2353970.0
1689,0.4660904473964246,2361598.0
1699,0.45117278431589203,2345930.5
1709,0.4636767112031184,2341298.5
1719,0.4194695594622309,2354845.0
1729,0.45695406417754053,2364114.0
1739,0.4666246370669481,2358764.5
